"","vultum_aliquis_verba_vobis_forsitan_ilium_oblitus","ideo_illam_duo_utique_quemadmodum_verum_alter","mentem_sestertium_ratione_alius_huic_tuum_tum","tua_tot_veluti_frater_faciem_tuam_terram","potui_subito_vota_fieri_magister_unus_eiusmodi","sive_una_subinde_meos_omnis_unum_locum","fortunata_pectore_gratiam_habinnas_trimalchionis_caesar_scintilla","mare_tellus_potest_fluctus_magnum_fortuna_erit"
"cocus",1.63529623391277e-05,0.00499576770510033,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"contentus",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,0.00102304868508154,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"continuo",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,0.0050350043128523,0.00208243129007649,2.0703505103414e-05,2.24210219501805e-05
"corpore",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,0.00562081006890628,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"corporis",0.00573988978103383,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"deos",0.00328694543016467,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"deus",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00603799321979499,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"dicam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,0.00726693029129832,2.24210219501805e-05
"dies",1.63529623391277e-05,1.65972349006655e-05,0.00561556687375235,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"faciem",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00842187820955724,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"facit",0.00246929731320829,0.00499576770510033,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"habinnas",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00933728080163972,2.24210219501805e-05
"has",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,0.00450662541198628
"huc",0.0016516491962519,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00674872760700433
"huic",1.63529623391277e-05,1.65972349006655e-05,0.00841402212645286,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ingens",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00603799321979499,0.00208243129007649,0.00105587876027411,2.24210219501805e-05
"intra",1.63529623391277e-05,0.000846458979933943,1.86563683513367e-05,0.00655449944912327,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ipsum",0.0016516491962519,1.65972349006655e-05,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,0.00414424444856807,2.0703505103414e-05,2.24210219501805e-05
"is",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00655449944912327,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"iussi",0.00328694543016467,0.000846458979933943,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00416140452578622,2.24210219501805e-05
"meae",0.00492224166407745,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"more",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,0.00620605760705965,2.0703505103414e-05,2.24210219501805e-05
"nondum",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00416140452578622,2.24210219501805e-05
"officium",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,0.00468712068868929,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,2.24210219501805e-05
"omnis",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00929877734479701,2.0703505103414e-05,2.24210219501805e-05
"opes",0.000834001079295514,1.65972349006655e-05,0.00561556687375235,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"os",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00416140452578622,0.00226452321696823
"panem",1.63529623391277e-05,0.00499576770510033,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"praecipue",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00620605760705965,2.0703505103414e-05,2.24210219501805e-05
"quas",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00674872760700433
"repente",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,0.00517515102781386,2.0703505103414e-05,0.00338557431447725
"risum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,0.00723696418630544,2.0703505103414e-05,2.24210219501805e-05
"rursus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00623175503612762,0.00338557431447725
"scio",0.00328694543016467,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"suas",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00726693029129832,2.24210219501805e-05
"tandem",1.63529623391277e-05,0.00416590596006705,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"tuam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00842187820955724,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"turba",1.63529623391277e-05,1.65972349006655e-05,0.00374993003861868,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"tuum",1.63529623391277e-05,1.65972349006655e-05,0.00841402212645286,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"viam",1.63529623391277e-05,1.65972349006655e-05,0.00468274845618552,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"volo",1.63529623391277e-05,0.00499576770510033,0.00281711162105185,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"vultu",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00723696418630544,2.0703505103414e-05,0.00114347211945921
"afferri",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00623175503612762,2.24210219501805e-05
"agere",0.00655753789799022,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"alia",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"aliquando",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00623175503612762,2.24210219501805e-05
"amplius",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,0.00338557431447725
"annos",0.00410459354712106,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"balneum",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,0.00704098212673768,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"beneficio",0.00328694543016467,0.00333604421503377,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"caesar",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00830210554646902,2.24210219501805e-05
"capite",0.00246929731320829,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"cena",1.63529623391277e-05,0.00499576770510033,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"coeperunt",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,0.00517515102781386,2.0703505103414e-05,2.24210219501805e-05
"convertit",0.000834001079295514,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00674872760700433
"dicebat",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00202603759202423,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"diligenter",1.63529623391277e-05,0.00167632072496722,0.00468274845618552,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00114347211945921
"diligentius",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.0050350043128523,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"domini",0.00246929731320829,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"dominus",0.000834001079295514,0.00333604421503377,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"duos",0.00655753789799022,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"eadem",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"familiae",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,0.00416140452578622,2.24210219501805e-05
"fratrem",1.63529623391277e-05,1.65972349006655e-05,0.00374993003861868,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"fugit",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00826787076555122,2.0703505103414e-05,2.24210219501805e-05
"genus",1.63529623391277e-05,0.00416590596006705,1.86563683513367e-05,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"gitone",1.63529623391277e-05,0.00167632072496722,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,0.00114347211945921
"gratias",0.00655753789799022,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"hominum",1.63529623391277e-05,0.00333604421503377,1.86563683513367e-05,1.86737876043398e-05,0.00403201540590961,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ianuam",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00704098212673768,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"infra",0.00328694543016467,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00414424444856807,2.0703505103414e-05,2.24210219501805e-05
"iniuria",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00468712068868929,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"iterum",1.63529623391277e-05,1.65972349006655e-05,0.00374993003861868,1.86737876043398e-05,2.00597781388538e-05,0.00414424444856807,2.0703505103414e-05,2.24210219501805e-05
"iubet",1.63529623391277e-05,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,0.00723696418630544,2.0703505103414e-05,2.24210219501805e-05
"licet",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00562081006890628,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"limen",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,0.00620605760705965,2.0703505103414e-05,2.24210219501805e-05
"magister",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00804397103368037,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"mecum",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00519657978095692,2.24210219501805e-05
"mero",1.63529623391277e-05,1.65972349006655e-05,0.00654838529131919,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"metu",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00748818882934026,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"mortuum",1.63529623391277e-05,0.00333604421503377,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00416140452578622,2.24210219501805e-05
"multa",1.63529623391277e-05,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"novi",0.00410459354712106,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"opus",1.63529623391277e-05,0.00665549119516688,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"osculum",0.0016516491962519,1.65972349006655e-05,1.86563683513367e-05,0.00562081006890628,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"partes",1.63529623391277e-05,1.65972349006655e-05,0.00654838529131919,0.000952363167821329,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"pedibus",1.63529623391277e-05,0.00499576770510033,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.00226452321696823
"positus",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00562081006890628,2.00597781388538e-05,2.06181315849158e-05,0.00209105401544481,2.24210219501805e-05
"possit",1.63529623391277e-05,1.65972349006655e-05,0.00374993003861868,1.86737876043398e-05,0.00302902649896692,2.06181315849158e-05,0.00105587876027411,2.24210219501805e-05
"posuit",1.63529623391277e-05,1.65972349006655e-05,0.00188429320348501,1.86737876043398e-05,0.00202603759202423,0.00414424444856807,2.0703505103414e-05,2.24210219501805e-05
"praeter",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.000952363167821329,2.00597781388538e-05,0.00723696418630544,2.0703505103414e-05,2.24210219501805e-05
"rerum",0.00410459354712106,0.0025061824700005,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"risu",0.00328694543016467,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00208243129007649,2.0703505103414e-05,0.00226452321696823
"scintilla",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00830210554646902,2.24210219501805e-05
"sermone",0.00573988978103383,1.65972349006655e-05,0.000951474785918173,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"sola",0.00246929731320829,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,0.0056276765094953
"solent",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,0.00102304868508154,0.00723696418630544,2.0703505103414e-05,2.24210219501805e-05
"suae",0.00328694543016467,0.00333604421503377,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"supra",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.00311333786932228,0.00519657978095692,2.24210219501805e-05
"terra",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,0.00830210554646902,2.24210219501805e-05
"torum",0.000834001079295514,1.65972349006655e-05,1.86563683513367e-05,0.00188605254803832,2.00597781388538e-05,2.06181315849158e-05,0.00312622927061552,0.00226452321696823
"tristis",0.00655753789799022,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"tunicam",0.00328694543016467,1.65972349006655e-05,1.86563683513367e-05,0.00281974192825531,0.00102304868508154,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
"ultimo",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,1.86737876043398e-05,2.00597781388538e-05,0.0010515247108307,0.00726693029129832,2.24210219501805e-05
"videbatur",1.63529623391277e-05,1.65972349006655e-05,1.86563683513367e-05,0.00468712068868929,2.00597781388538e-05,0.00311333786932228,2.0703505103414e-05,2.24210219501805e-05
"vix",1.63529623391277e-05,1.65972349006655e-05,0.00374993003861868,0.0037534313084723,2.00597781388538e-05,2.06181315849158e-05,2.0703505103414e-05,2.24210219501805e-05
