"","non_nec_sed_quid_est_ad_ego","in_tibi_tu_quid_te_non_et","et_est_ego_quod_tamen_si_non","non_est_et_de_si_in_ex","trimalchio_ad_sed_et_non_est_cum","et_in_mihi_nos_nihil_trimalchio_inquit","est_non_aut_quid_modo_in_inquit","et_in_quam_tamen_ne_habet_quae","et_trimalchio_inquit_non_cum_haec_me","in_et_ut_ad_manus_se_quo","et_qui_est_itaque_tanquam_cum_plane","in_et_cum_iam_quo_dum_sum","de_me_ut_esset_sed_nisi_ego","et_in_sunt_cum_ex_etiam_nos","ad_et_omnes_statim_si_summam_sunt","in_ad_haec_cum_ut_esse_quod","et_super_inquit_habinnas_familia_ac_medio","eius_qui_per_coepit_ad_ille_post","quae_altera_pro_super_erat_a_nobis","cum_et_trimalchio_atque_inter_autem_nostrum"
"sinu",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,0.0176192145862553,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"solent",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,0.00906471365109857,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,0.00509592326139089
"spero",3.8229222417616e-05,0.00201916224562515,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,0.00885215148317505,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"suadeo",3.8229222417616e-05,0.00597830390371367,4.32750562575731e-05,4.68208633767207e-05,0.00241614553723707,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"suas",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,0.00478491567178321,0.0048306868184427,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"suaviter",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,0.0176192145862553,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"sustulerunt",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,0.00307080924855491,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,0.0100613006396588,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"symphoniam",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,0.0139505830094392,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"tenebat",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,0.00961293608352432,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,0.00353970016657413,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"titulo",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,0.0133928571428571,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"tunica",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,0.020083932853717
"ultimo",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,0.0095224559408755,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"unguento",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,0.00472890720104879,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,0.00606315283947653,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"uno",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,0.00941099353872085,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"verum",3.8229222417616e-05,3.95914165808853e-05,0.00437078068201489,4.68208633767207e-05,4.73754026909229e-05,0.0048306868184427,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"vide",3.8229222417616e-05,0.00399873307466941,4.32750562575731e-05,0.00472890720104879,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"videtis",3.8229222417616e-05,3.95914165808853e-05,0.00220702786913623,4.68208633767207e-05,4.73754026909229e-05,0.00722211593648364,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"videtur",3.8229222417616e-05,0.00597830390371367,0.00220702786913623,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"villam",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,0.00353970016657413,8.76577840112202e-05,0.0135938062657544,9.16758342500917e-05,9.99200639488409e-05
"vivere",3.8229222417616e-05,0.00795787473275794,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"abiit",0.00577261258506002,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"accipere",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,0.00706995036988482,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"adeo",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,0.00670739806083145,6.66311300639659e-05,6.68538574675759e-05,0.00353970016657413,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"aeque",0.00194969034329842,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,0.00339818763326226,6.68538574675759e-05,6.94058856191005e-05,0.00447054698457223,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"ago",3.8229222417616e-05,0.00399873307466941,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,0.00269727099640364,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"alius",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,0.00238786403221275,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,0.0090925459128556,9.16758342500917e-05,9.99200639488409e-05
"allatus",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,0.0104802887284842,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"amicus",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,0.00632911392405063,6.36618283677107e-05,0.00338690397131093,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"animam",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,0.00798603765601862,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"annona",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,0.00700999444752915,8.76577840112202e-05,9.00252070579762e-05,0.00467546754675468,9.99200639488409e-05
"annos",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,0.00243925770040176,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,0.00642984466513878,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"apud",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,0.0048306868184427,5.28876665961498e-05,5.86235197561262e-05,0.00307080924855491,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"argenteam",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,0.00243925770040176,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,0.00700999444752915,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"ascyltos",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,0.00608140655105973,6.00312162324409e-05,6.2664494297531e-05,0.00324675324675325,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"attulit",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,0.00722211593648364,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"audivi",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,0.010027892150352,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"aurem",0.00194969034329842,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,0.00606315283947653,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"baro",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,0.0135938062657544,9.16758342500917e-05,9.99200639488409e-05
"belle",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,0.00238786403221275,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,0.0100919264588329
"bis",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,0.00961293608352432,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"bona",0.00194969034329842,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,0.00306159202785448,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,0.00339818763326226,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"caelus",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,0.00906471365109857,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"caesar",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,0.00706995036988482,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
"cantavit",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,0.00298979950756243,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,6.36618283677107e-05,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,0.0100919264588329
"capillatus",3.8229222417616e-05,3.95914165808853e-05,4.32750562575731e-05,4.68208633767207e-05,4.73754026909229e-05,4.78285823608188e-05,5.28876665961498e-05,5.86235197561262e-05,6.02119460500963e-05,6.00312162324409e-05,6.2664494297531e-05,0.00961293608352432,6.64098817904104e-05,6.66311300639659e-05,6.68538574675759e-05,6.94058856191005e-05,8.76577840112202e-05,9.00252070579762e-05,9.16758342500917e-05,9.99200639488409e-05
