"","influence_has_held_powerful_divitiacus_less_dumnorix","you_general_entire_received_going_labour_however","suddenly_gates_fighting_weapons_cast_rampart_small","winter_remi_belgae_treviri_received_send_crassus","sequani_give_conference_pass_allobroges_promised_return","cut_forth_determined_provisions_therefore_although_quickly","hill_position_mountain_guard_action_seen_nature","set_cohorts_during_scouts_italy_marches_cicero","now_towns_surrender_peace_found_possessions_neighbours","wall_feet_works_manner_raised_stones_work","ambiorix_winterquarters_nervii_eburones_death_will_greater","quarter_action_hand_right_long_thus_fight","centurions_valour_horses_courage_observed_within_barbarians","suevi_above_bridge_woods_treviri_nations_beyond","sea_ocean_britain_island_continent_violence_storm"
"announced",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00199090249851671,1.32546888461793e-05,1.33431182867436e-05,0.0035783020885309,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.000963263764283691,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"aquitania",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00545377592357458,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"attacked",1.00608682529302e-05,0.00117585424064265,0.00181938671004277,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00379639248276513,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"attacking",1.00608682529302e-05,1.16421211944816e-05,0.00362672450147599,1.2092629542294e-05,0.00199090249851671,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"become",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00594633792603336,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"begin",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00531513022731791,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00104518905625576,2.06206825445922e-05,2.62157556691572e-05
"begun",1.00608682529302e-05,1.16421211944816e-05,0.00543406229290921,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"better",1.00608682529302e-05,0.00292217241981489,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,0.00299129399508892,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"border",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00545377592357458,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"break",1.00608682529302e-05,0.000593748180918563,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00821805512859924,2.06206825445922e-05,2.62157556691572e-05
"broken",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00398966134269998,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00268946477869801,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"brothers",1.00608682529302e-05,0.00234006636009081,1.20489186095548e-05,0.000616724106656993,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00379639248276513,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"camps",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,0.00601774634732137,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"cassivellaunus",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.000963263764283691,2.04939030638385e-05,2.06206825445922e-05,0.010512518023332
"charge",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.0085182736802342,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"collect",1.00608682529302e-05,1.16421211944816e-05,0.00121694077956503,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.00452700874740734,1.88875247898763e-05,2.04939030638385e-05,0.00208268893700381,2.62157556691572e-05
"coming",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00411927451583154,0.00517579131869265,2.62157556691572e-05
"commonwealth",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.00813418703219406,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"concluded",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00243061853800109,0.00133166326059727,1.32546888461793e-05,0.00201481086129829,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"confidence",1.00608682529302e-05,0.00292217241981489,1.20489186095548e-05,1.2092629542294e-05,0.00265014173643615,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"dignity",0.00403440816942502,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.000908362276248998,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"earnestly",1.00608682529302e-05,0.00234006636009081,1.20489186095548e-05,1.2092629542294e-05,0.00330938097435559,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"embassies",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00484914444645988,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.000919830462620615,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"enter",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00396862021227503,1.32546888461793e-05,1.33431182867436e-05,0.000727065364601896,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00206988420944769,2.06206825445922e-05,2.62157556691572e-05
"entreat",1.00608682529302e-05,0.000593748180918563,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,0.00373539697894189,1.78110250244902e-05,0.00272341960501398,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"events",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00199090249851671,1.32546888461793e-05,1.33431182867436e-05,0.000727065364601896,1.48820596770593e-05,1.78110250244902e-05,0.00452700874740734,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"ever",1.00608682529302e-05,1.16421211944816e-05,0.00242183264052051,1.2092629542294e-05,0.00133166326059727,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,0.00311372306423343,2.62157556691572e-05
"excited",1.00608682529302e-05,0.00234006636009081,0.00121694077956503,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,0.000758985043530025,0.00179891352747351,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"fact",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.00813418703219406,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"feared",0.00202223451883898,0.00117585424064265,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00285201624327132,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"fifteen",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.00243061853800109,1.31847847583888e-05,0.000675989131155146,1.33431182867436e-05,0.0021526837265664,1.48820596770593e-05,1.78110250244902e-05,0.000919830462620615,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"filled",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00536111853237154,1.80358914239336e-05,0.00285201624327132,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"finding",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.00642953881245991,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"followed",1.00608682529302e-05,1.16421211944816e-05,0.00302427857099825,1.2092629542294e-05,0.00133166326059727,1.32546888461793e-05,0.00134765494696111,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"foraging",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,0.00334912268997265,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00411927451583154,2.06206825445922e-05,2.62157556691572e-05
"forest",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,0.00929992782761109,2.62157556691572e-05
"fortify",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00465239578500895,0.00134765494696111,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"friend",0.00202223451883898,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00330938097435559,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"gain",0.000513104280899442,0.00117585424064265,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00398966134269998,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"genabum",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.00597786466962688,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"gods",0.00353136475677851,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00206988420944769,2.06206825445922e-05,2.62157556691572e-05
"got",1.00608682529302e-05,1.16421211944816e-05,0.00121694077956503,1.2092629542294e-05,1.31847847583888e-05,0.00200145801577308,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00379639248276513,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"greatly",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.0050039204504954,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,0.00206988420944769,2.06206825445922e-05,2.62157556691572e-05
"grounds",1.00608682529302e-05,0.00466849059898714,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,0.000675989131155146,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"hills",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,0.00601774634732137,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"influenced",0.00353136475677851,0.00117585424064265,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"interests",1.00608682529302e-05,0.000593748180918563,1.20489186095548e-05,0.00424451296934518,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.000727065364601896,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"iron",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,0.00803277228604506,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"javelins",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.0085182736802342,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"joined",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,0.000616724106656993,1.31847847583888e-05,0.000675989131155146,1.33431182867436e-05,0.0035783020885309,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.000963263764283691,0.00104518905625576,2.06206825445922e-05,2.62157556691572e-05
"knights",1.00608682529302e-05,0.00350427847953897,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.0021526837265664,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"knowledge",0.000513104280899442,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,0.010512518023332
"late",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,0.00265014173643615,1.32546888461793e-05,1.33431182867436e-05,0.000727065364601896,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,0.00379639248276513,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"leading",0.00353136475677851,0.00117585424064265,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"learnt",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,0.00334912268997265,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,0.00362521417621066,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"loire",1.00608682529302e-05,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,0.00642953881245991,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"magistrates",0.00453745158207153,1.16421211944816e-05,1.20489186095548e-05,1.2092629542294e-05,1.31847847583888e-05,1.32546888461793e-05,1.33431182867436e-05,1.4256183619645e-05,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
"marcus",1.00608682529302e-05,1.16421211944816e-05,0.000614494849087294,1.2092629542294e-05,0.00330938097435559,1.32546888461793e-05,1.33431182867436e-05,0.0021526837265664,1.48820596770593e-05,1.78110250244902e-05,1.80358914239336e-05,1.88875247898763e-05,2.04939030638385e-05,2.06206825445922e-05,2.62157556691572e-05
