"","vultum_essem_meae_beneficio_gratias_puero_satis","sive_erit_placet_aurum_omnis_fratrem_una","sub_navis_forte_erant_fortuna_tres_meis","mentem_agamemnon_vinum_ait_illam_unquam_ideo","amat_vides_unum_quemadmodum_volo_amici_populus","verba_frater_semel_oblitus_lichas_tua_iniuriam","melius_fit_mille_loco_potius_medio_sit","alius_lectum_pariter_factum_sui_vultus_iterum","ingenti_iniuria_hominem_tellus_pectore_feci_toto","quartilla_eiusmodi_rem_certe_intravit_repente_fugit","subinde_duo_vera_dii_suis_unde_hominum","habebat_familiae_ianuam_pueri_aliquot_diligenter_canem","fortunata_oculis_tota_habinnas_scintilla_caelum_ultimo","sanguine_mare_fluctus_utique_alter_iuppiter_ruina","terram_opes_ora_tollit_dixit_pater_duos"
"aliquem",3.1297924947576e-05,0.00321645807458361,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00363950848618068,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00223674400245603,4.54524794327531e-05
"allata",3.1297924947576e-05,3.18461195503328e-05,0.00322158782813945,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00541199240170603,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"amor",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00442963027937371,4.54524794327531e-05
"ancillae",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00166661220221561,0.00169711490466207,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.00686332439434571
"animam",3.1297924947576e-05,3.18461195503328e-05,0.00641127874708941,0.0016293409156257,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"animi",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00820234632855135,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"annis",3.1297924947576e-05,0.00162415209706697,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0073623676788396,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"artificium",3.1297924947576e-05,3.18461195503328e-05,0.00322158782813945,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"aurem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00899609332998817,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"aureos",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00820234632855135,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"auri",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00805752624313826,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"auro",0.00159619417232637,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.00913594836598336
"basiavit",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00363950848618068,3.66286949196e-05,3.67633542884453e-05,0.00557175011992177,4.38577255383536e-05,4.54524794327531e-05
"belle",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0048241270246957,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0018680634408996,3.67633542884453e-05,0.00188184937825173,4.38577255383536e-05,4.54524794327531e-05
"bellum",3.1297924947576e-05,3.18461195503328e-05,0.00641127874708941,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00182789147342389,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"boni",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00169711490466207,0.00182789147342389,3.60347374869374e-05,0.0055309329328596,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"bonis",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00668862933013876,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.00188184937825173,4.38577255383536e-05,4.54524794327531e-05
"bonum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.00801891313376569,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"caeli",3.1297924947576e-05,0.00640107002961689,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00169711490466207,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"capita",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.00642152007923069,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.00231807645107041
"carminibus",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00645244133414658,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.00188184937825173,4.38577255383536e-05,4.54524794327531e-05
"causas",0.00785577916184157,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"cave",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00656841279696742,3.32767628365113e-05,3.58410092828214e-05,0.00183777161183381,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"cellam",0.00159619417232637,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00668862933013876,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"cibum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,0.00922760192639976,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"clamore",3.1297924947576e-05,3.18461195503328e-05,0.00800612420656438,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"clamorem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00668862933013876,0.00182789147342389,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"coeperat",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00166661220221561,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.0074167004907568,4.38577255383536e-05,4.54524794327531e-05
"collo",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0032267339701607,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0018680634408996,3.67633542884453e-05,0.00372679974908675,4.38577255383536e-05,4.54524794327531e-05
"consedit",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00805752624313826,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"conspectu",3.1297924947576e-05,3.18461195503328e-05,0.00481643328761443,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00182789147342389,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00223674400245603,4.54524794327531e-05
"crevit",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.00801891313376569,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"crucem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00805752624313826,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"cubitum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.0032267339701607,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00541199240170603,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"debet",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.00642152007923069,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00182789147342389,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"dedi",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,0.00801891313376569,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"deum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00163718660717152,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00881540283320907,4.54524794327531e-05
"deversorio",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00183777161183381,0.0036994981868796,3.67633542884453e-05,3.68990074167005e-05,0.00442963027937371,4.54524794327531e-05
"domi",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00484735642515489,3.21016981798337e-05,0.00330054573379955,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"domino",3.1297924947576e-05,0.00162415209706697,3.18969091894995e-05,0.0016293409156257,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00541199240170603,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"done",0.00785577916184157,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"dudum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00645244133414658,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,0.00188184937825173,4.38577255383536e-05,4.54524794327531e-05
"encolpi",3.1297924947576e-05,0.00799337600713353,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"equidem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.011408572337621
"eumolpum",3.1297924947576e-05,0.00321645807458361,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.00686332439434571
"excanduit",3.1297924947576e-05,3.18461195503328e-05,0.00481643328761443,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,0.00336095304648764,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"exclamat",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00805752624313826,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"exitum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00163718660717152,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.0072040428658471,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"fabulam",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00805752624313826,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"facinus",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,0.00541199240170603,3.60347374869374e-05,0.0036994981868796,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"ferro",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00484735642515489,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00442963027937371,4.54524794327531e-05
"foribus",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,0.00163718660717152,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00724298223487442,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"frequenter",3.1297924947576e-05,0.00162415209706697,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,0.00645244133414658,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"frontem",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,0.00922760192639976,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"fuisse",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,0.00330054573379955,3.32767628365113e-05,0.00541199240170603,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"furor",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,0.011408572337621
"gai",0.00785577916184157,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"genere",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,0.00904471910922129,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"gitonis",0.00316109041970517,3.18461195503328e-05,3.18969091894995e-05,0.0016293409156257,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,0.00442963027937371,4.54524794327531e-05
"gladium",3.1297924947576e-05,0.00799337600713353,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,3.66286949196e-05,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
"grabatum",3.1297924947576e-05,3.18461195503328e-05,3.18969091894995e-05,3.19478610907e-05,3.21016981798337e-05,3.21016981798337e-05,3.26786706316787e-05,3.32767628365113e-05,3.58410092828214e-05,3.60347374869374e-05,0.0091938024248196,3.67633542884453e-05,3.68990074167005e-05,4.38577255383536e-05,4.54524794327531e-05
