"","ἀσκαλωνίτης_ποιητῇ_ὁμοίως_τόνον_ϊ_δεῖ_ἄρα","αὐτῶν_ζεὺς_οὐδέ_αὐτόν_τί_παῖς_διὸς","ὃς_ἢν_αὐτὴν_ὥς_ζεὺς_ὃν_ὕστερον","πῶς_μᾶλλον_ἦ_τρώων_λέγειν_περισπαστέον_ἓν","οὔτε_πρότερον_δεῖ_ἕτερον_ἡμεῖς_ἐνί_εἰπὼν","τοι_μέν_νεώτεροι_ϊ_σ_λέγειν_λήγοντα","διὸς_ὑπ_ἐφ_ἀριστοφάνης_ἐὰν_μοι_οὗ","ἵν_ἦ_ἕως_ἀχαιῶν_βέλτιον_ἀλλὰ_συναπτέον","ἂρ_θηλυκῶς_οἷον_μᾶλλον_ἴλιον_λόγος_οὐδ","ν_ἵππους_σὺν_θ_χωρὶς_ἔστιν_λόγον","μέσου_με_μή_τίς_μέγα_κε_ποτὲ","τέλος_λόγος_στίχου_στικτέον_ἵν_ἀπὸ_πάλιν","ἀμφί_αὐτὰρ_αὐτὸς_αὐτοὺς_πάτροκλον_μιν_ἕνεκα","τέλους_πῶς_θεῶν_του_κε_ἄριστον_οὔτε","τισι_πῦρ_ἔν_δεῖ_τούτων_αἷμα_λόγος","ᾖ_ἵν_ἄλλοι_του_στικτέον_ἀρισταρχος_ἀρίσταρχος","οἷον_αὐτὸ_ἄλλοι_μ_τυραννίων_ὁμοίως_ἀριστάρχου","ϊ_ἀθετοῦνται_του_ἀπ_τούτου_δασύνεται_λόγος","ν_χωρὶς_ἀριστάρχου_εἴτε_ἄλλοι_κ_αρισταρχος","ἔνθα_πάντα_τῶ_πάντες_κε_ὃς_εἴ"
"τρώων",4.80187465186409e-06,0.000838181091522714,6.53159331687372e-06,0.00802358977218861,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00639840002405979,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.00663020443779606,7.81848602836547e-06,0.00553485140384676,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00289479761158579,8.6955009478096e-06,9.35436193897214e-06
"εἴ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00174971419011237,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.0033909264522338,7.61023424301e-06,0.0027282902714299,0.0065536148846379,0.000397344801795064,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.0104432966383193,0.00749284391311669
"σημαίνει",0.00504677025910916,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.00148941845989685,7.47372983961376e-06,0.00639840002405979,7.61023424301e-06,7.77290675621055e-06,0.00154791608908604,7.79107454500125e-06,0.00587168300730247,0.0071139816189243,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"τίς",4.80187465186409e-06,0.00167081131488965,6.53159331687372e-06,6.97097286897359e-06,0.000732935661311157,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.0115593136801898,7.79107454500125e-06,7.81848602836547e-06,0.00553485140384676,0.0055922522177548,8.1200467714694e-06,0.00538675404627147,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ζηνοδοτος",0.000725083072431477,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00581268776940828,0.00185992056434881,0.00411802514162718,7.51868392956497e-06,0.00305170393144701,0.00467151696048254,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.00474528629630799,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00207006894731633,0.00261734578529069,9.35436193897214e-06
"κε",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00809382989865385,7.79107454500125e-06,7.81848602836547e-06,0.00908789438777122,0.00160348458740188,8.1200467714694e-06,0.00538675404627147,8.24728664269455e-06,8.6955009478096e-06,0.00796056201006529
"πάντα",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00436133002423767,7.41004208903907e-06,0.00523908461756924,0.00226312386279906,0.00419323906789851,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00348689588007165,0.0126377429795514
"ἄλλως",4.80187465186409e-06,0.000283094275944758,6.53159331687372e-06,0.00384100605080445,0.00508700889682298,0.00260092477325271,7.47372983961376e-06,7.51868392956497e-06,0.00305170393144701,7.77290675621055e-06,0.00385823861010997,7.79107454500125e-06,0.00274428859595628,0.00553485140384676,7.97753526070585e-06,0.00163212940106535,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἐὰν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00418955469425313,7.25678872585304e-06,7.41004208903907e-06,0.0119654414732216,0.0026390580592773,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,0.00731616214109393,0.00249064972031907,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"κ",4.80187465186409e-06,5.55086815577956e-06,0.00229258925422267,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00150221969776237,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00347318485660598,7.79107454500125e-06,0.000789667088864912,7.89565107538768e-06,7.97753526070585e-06,0.00163212940106535,8.27458378843544e-06,0.00701844093293306,0.0113128467331003,0.00328338104057922
"τῆ",0.00432648906132954,5.55086815577956e-06,0.00359890791759742,0.00314390876390709,7.25678872585304e-06,7.41004208903907e-06,0.00710751707747268,7.51868392956497e-06,7.61023424301e-06,0.00350558094705096,0.000777808582078058,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00131302064311925,0.00234794484668201
"ἀρίσταρχος",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00267119221929651,7.77290675621055e-06,0.002703077349598,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,0.0101581785111082,0.00911031675106742,0.00578134793652888,8.6955009478096e-06,9.35436193897214e-06
"διὸ",4.80187465186409e-06,5.55086815577956e-06,0.00359890791759742,6.97097286897359e-06,0.000732935661311157,0.00148941845989685,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,0.00311693560924043,0.00462834611711795,7.79107454500125e-06,0.00274428859595628,0.00277137352746107,7.97753526070585e-06,0.00244413407821229,0.00538675404627147,0.00207006894731633,8.6955009478096e-06,9.35436193897214e-06
"ἐνθάδε",0.00432648906132954,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00290997227906707,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00385823861010997,7.79107454500125e-06,7.81848602836547e-06,0.00356093863499984,0.00479449869168422,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00305212083268117,0.00515425342837365
"μόνον",4.80187465186409e-06,5.55086815577956e-06,0.00686470457603428,6.97097286897359e-06,7.25678872585304e-06,0.00297142687770467,7.47372983961376e-06,0.0026390580592773,7.61023424301e-06,0.00467151696048254,7.70107507007978e-06,7.79107454500125e-06,0.00587168300730247,7.89565107538768e-06,0.00319899163954305,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00174779569050973,9.35436193897214e-06
"αὐτοὺς",4.80187465186409e-06,0.00444624539277943,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00187590618974305,7.51868392956497e-06,0.00267119221929651,0.00156235425799832,0.00116286233558205,7.79107454500125e-06,0.00860815311723038,7.89565107538768e-06,0.0055922522177548,8.1200467714694e-06,8.27458378843544e-06,0.00124534028304688,8.6955009478096e-06,9.35436193897214e-06
"βέλτιον",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.000381160221820302,0.00827807100645103,0.00457375078004901,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.00474528629630799,7.97753526070585e-06,0.00975217617253475,8.27458378843544e-06,8.24728664269455e-06,0.00087824559572877,0.000477072458887579
"λέγειν",0.00240573920058391,5.55086815577956e-06,6.53159331687372e-06,0.00802358977218861,0.00327281171535972,0.00778795423558006,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,0.000396418244566738,7.70107507007978e-06,7.79107454500125e-06,0.00274428859595628,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00131302064311925,9.35436193897214e-06
"πάρ",4.80187465186409e-06,0.000283094275944758,0.00457864691512848,6.97097286897359e-06,0.00182145397018911,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00419323906789851,0.00506016229829307,7.70107507007978e-06,7.79107454500125e-06,0.00352613719879283,7.89565107538768e-06,0.00120460782436658,8.1200467714694e-06,0.00538675404627147,8.24728664269455e-06,0.00218257073790021,9.35436193897214e-06
"ἀσκαλωνίτης",0.0136901446324645,5.55086815577956e-06,6.53159331687372e-06,0.00209826283356105,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00414556647800616,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"καί",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.000370096225018505,0.00334192898215662,7.47372983961376e-06,7.51868392956497e-06,0.00076863365854401,0.00195099959580885,0.00385823861010997,7.79107454500125e-06,7.81848602836547e-06,0.00237659097369169,7.97753526070585e-06,0.00244413407821229,0.00828285837222388,0.00578134793652888,8.6955009478096e-06,9.35436193897214e-06
"ἢν",4.80187465186409e-06,5.55086815577956e-06,0.0101305012344711,0.00244681147700973,0.000370096225018505,0.000748414250992946,0.000381160221820302,7.51868392956497e-06,7.61023424301e-06,0.00583745297391412,7.70107507007978e-06,0.000397344801795064,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00655740771921947
"ἀπ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00150221969776237,7.51868392956497e-06,7.61023424301e-06,0.00661474364953518,7.70107507007978e-06,0.00429288207429569,7.81848602836547e-06,0.00592963395761615,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00990499125787616,8.6955009478096e-06,9.35436193897214e-06
"πρῶτον",4.80187465186409e-06,0.00333607176162352,6.53159331687372e-06,0.00314390876390709,0.00109577509760381,0.0011189163554449,0.00822857655341475,0.00301499225575555,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00580048323569324,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἀφ",0.000484989339838273,0.00527887561614637,6.53159331687372e-06,0.000355519616317653,7.25678872585304e-06,0.00260092477325271,0.0033706521576658,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.0031242208925455,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,0.00975217617253475,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἐγένετο",0.00600714518948197,0.00389115857720147,0.00131285025669162,6.97097286897359e-06,7.25678872585304e-06,0.00556494160886834,7.47372983961376e-06,0.000759387076886062,7.61023424301e-06,0.00350558094705096,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,0.00041412238534494,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὃν",4.80187465186409e-06,5.55086815577956e-06,0.00784444357356534,0.00349245740735577,7.25678872585304e-06,7.41004208903907e-06,0.00299696566568512,0.00301499225575555,7.61023424301e-06,0.00117370892018779,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.00553485140384676,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00124534028304688,8.6955009478096e-06,9.35436193897214e-06
"ποιητὴς",0.000244895607245068,0.00500133220835739,0.00523180624681585,6.97097286897359e-06,0.00327281171535972,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00267119221929651,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00196243999311973,0.00435050374253861,0.000805731061331291,8.1200467714694e-06,8.27458378843544e-06,0.000420611618777422,8.6955009478096e-06,9.35436193897214e-06
"τόνον",0.00840808251541402,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00373183728858438,8.24728664269455e-06,0.00566077111702405,0.00608968962227086
"ὑπέρ",0.00360620786354993,5.55086815577956e-06,0.00359890791759742,6.97097286897359e-06,0.000370096225018505,0.0066764479222242,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.000392754828574069,7.79107454500125e-06,0.00235336429453801,7.89565107538768e-06,7.97753526070585e-06,0.00285013641678576,0.00455929566742793,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"αὐτὰρ",0.0021656454679907,5.55086815577956e-06,0.00131285025669162,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00343221564359751,7.77290675621055e-06,0.00424329236361396,7.79107454500125e-06,0.00899907741864865,0.000797460758614155,0.00439562192864892,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"μέν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.0100109668622918,0.000381160221820302,0.00301499225575555,7.61023424301e-06,0.00117370892018779,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.000406854298295998,8.1200467714694e-06,0.00580048323569324,0.00536898360439415,8.6955009478096e-06,9.35436193897214e-06
"οὐδὲν",0.00504677025910916,5.55086815577956e-06,6.53159331687372e-06,0.00384100605080445,7.25678872585304e-06,0.00223042266880076,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00430798580162937,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00578134793652888,0.00174779569050973,9.35436193897214e-06
"λέγεται",4.80187465186409e-06,0.00305852835383454,0.00131285025669162,6.97097286897359e-06,7.25678872585304e-06,0.00148941845989685,7.47372983961376e-06,7.51868392956497e-06,0.00457375078004901,0.0027282902714299,7.70107507007978e-06,7.79107454500125e-06,0.00430798580162937,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00174779569050973,0.00562197152532226
"με",0.000244895607245068,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00457375078004901,7.77290675621055e-06,0.0119443674336937,7.79107454500125e-06,7.81848602836547e-06,0.000402678204844772,7.97753526070585e-06,0.00731616214109393,8.27458378843544e-06,0.00083297595091215,8.6955009478096e-06,9.35436193897214e-06
"ὄνομα",0.00288592666577032,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00399849058794502,0.00519443950441638,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.0039170615002111,7.89565107538768e-06,0.00319899163954305,8.1200467714694e-06,8.27458378843544e-06,0.00413189060798997,8.6955009478096e-06,9.35436193897214e-06
"οὐδὲ",4.80187465186409e-06,0.0036136151694125,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00381272735574801,0.0054488076361036,7.70107507007978e-06,7.79107454500125e-06,0.00235336429453801,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.0045442549401247,0.00479122102224309,9.35436193897214e-06
"αὐτοῖς",4.80187465186409e-06,0.00583396243172432,0.00196600958837899,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.000392754828574069,0.00156600598354525,0.00469891010304765,7.89565107538768e-06,0.00439562192864892,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00421881723447644
"ἐς",0.000965176805024682,0.00194835472267863,6.53159331687372e-06,0.00349245740735577,7.25678872585304e-06,0.00630594581777225,0.00374433864964649,0.00151125546984256,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.00468243580154575,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἐφ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00453810333770181,7.25678872585304e-06,0.000748414250992946,0.0123391279652023,7.51868392956497e-06,7.61023424301e-06,0.00583745297391412,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.000402678204844772,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὅς",0.0021656454679907,5.55086815577956e-06,0.00294574858591005,6.97097286897359e-06,7.25678872585304e-06,0.00408293319106053,7.47372983961376e-06,7.51868392956497e-06,0.00152965708284501,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.00235336429453801,0.00158702586615292,7.97753526070585e-06,8.1200467714694e-06,0.00869658756164565,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"σύν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00544984833311563,0.00371243108660857,0.00374433864964649,7.51868392956497e-06,0.00076863365854401,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.000402678204844772,0.00359786840257834,0.00528615044822658,8.27458378843544e-06,8.24728664269455e-06,0.00174779569050973,9.35436193897214e-06
"τὲ",4.80187465186409e-06,0.00444624539277943,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.000377912146540992,7.47372983961376e-06,7.51868392956497e-06,0.00533477420435001,7.77290675621055e-06,0.000392754828574069,7.79107454500125e-06,0.00587168300730247,7.89565107538768e-06,0.00678888250686068,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὥς",4.80187465186409e-06,5.55086815577956e-06,0.00882418257109639,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.0033909264522338,7.61023424301e-06,7.77290675621055e-06,0.00308813110310199,7.79107454500125e-06,0.0039170615002111,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00414556647800616,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὅθεν",0.000725083072431477,0.00472378880056841,0.00588496557850322,6.97097286897359e-06,7.25678872585304e-06,0.00185992056434881,0.00262327917370443,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000789667088864912,7.89565107538768e-06,0.00160348458740188,8.1200467714694e-06,0.00290437890974084,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"τέλος",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.000748414250992946,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.0159794938917976,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,0.00488014810965311,8.27458378843544e-06,0.00330716194372052,8.6955009478096e-06,9.35436193897214e-06
"ὑπ",4.80187465186409e-06,5.55086815577956e-06,0.00033311125916056,0.00209826283356105,0.00436133002423767,7.41004208903907e-06,0.0134601874411444,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00328338104057922
"εἶπεν",4.80187465186409e-06,0.00389115857720147,6.53159331687372e-06,0.00314390876390709,0.00254713284277442,0.00260092477325271,0.00411802514162718,7.51868392956497e-06,0.00381272735574801,0.000396418244566738,7.70107507007978e-06,0.00117645225629519,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"εἴρηται",0.000965176805024682,5.55086815577956e-06,0.00229258925422267,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00262327917370443,7.51868392956497e-06,0.00191016879499551,7.77290675621055e-06,7.70107507007978e-06,0.00468243580154575,0.000789667088864912,0.00277137352746107,7.97753526070585e-06,0.00406814343250617,0.00331810809916261,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"κεν",4.80187465186409e-06,5.55086815577956e-06,0.00033311125916056,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00489466323814679,7.61023424301e-06,7.77290675621055e-06,0.00539845362412593,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00289479761158579,0.00783464635397645,0.00375109913752783
"τούτων",4.80187465186409e-06,0.00194835472267863,0.00196600958837899,6.97097286897359e-06,0.00182145397018911,7.41004208903907e-06,0.00299696566568512,7.51868392956497e-06,7.61023424301e-06,0.00156235425799832,7.70107507007978e-06,0.00117645225629519,7.81848602836547e-06,7.89565107538768e-06,0.00798551279596656,0.00163212940106535,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00234794484668201
"φασὶ",4.80187465186409e-06,0.00500133220835739,0.00327232825175373,6.97097286897359e-06,0.00145861453389646,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00308813110310199,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.00718775926989597,8.1200467714694e-06,0.00166319134147552,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ἀλλὰ",4.80187465186409e-06,0.000838181091522714,0.0016394299225353,6.97097286897359e-06,0.00436133002423767,0.000377912146540992,0.00075484671380099,0.00827807100645103,0.00191016879499551,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00330716194372052,8.6955009478096e-06,0.00141250865278479
"ἔσται",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.000370096225018505,7.41004208903907e-06,0.00561277110954993,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.00740931189229619,7.81848602836547e-06,7.89565107538768e-06,0.0059911289807901,8.1200467714694e-06,8.27458378843544e-06,0.00207006894731633,0.00261734578529069,9.35436193897214e-06
