"","identifier","text","amicus_mori_domus_solere_nunc_ire_supra","pes_nemo_afferre_cocus_fortunare_vocare_metiri","pectus_frons_vultus_paene_crinis_lacrima_ceterus","ab_causa_eumolpus_vultus_temptare_amare_noscere","timere_ascyltos_diligens_tantus_locus_longus_accedere","nox_pater_navis_rapere_intellegere_legere_mittere","licere_deinde_vovere_uter_adhuc_perire_vel","pro_postquam_ante_mare_uti_fidere_fluctus","giton_ecce_pes_mors_navis_iterum_ultra","alter_metiri_aureus_nasci_pendere_argenteus_circare","debere_mutare_sive_parare_carmen_placere_verbum","bellus_arma_liber_noster_loqui_caedere_nescire","tantus_anser_confundere_familia_os_ancilla_effundere","caelus_terra_tellus_vocare_pectus_supra_parere","numquid_sanguis_pro_furere_gladium_vox_damnare"
"1648","urn:cts:latinLit:phi0972.phi001:133.3.1","nympha bacchius comes quis pulcher dius","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304"
"1649","urn:cts:latinLit:phi0972.phi001:133.3.2","dives silva numen dare inclitus parere","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1650","urn:cts:latinLit:phi0972.phi001:133.3.3","quis lesbos viridis thasos quis lydus adorare","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304"
"1651","urn:cts:latinLit:phi0972.phi001:133.3.4","semper ovare templum suus imponere hypaepis","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1652","urn:cts:latinLit:phi0972.phi001:133.3.5","hue adesse etbacchi tutare dryadumque voluptas","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1653","urn:cts:latinLit:phi0972.phi001:133.3.6","et timidus admittere prex non sanguis tristis","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1654","urn:cts:latinLit:phi0972.phi001:133.3.7","perfundere venire non templum impius hostis","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1655","urn:cts:latinLit:phi0972.phi001:133.3.8","admovere dexter sed inops et res egenus","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1656","urn:cts:latinLit:phi0972.phi001:133.3.9","attritus facinus non totus corpus facere","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1657","urn:cts:latinLit:phi0972.phi001:133.3.10","quisquis peccare inops parvus esse reus hic prex quaesere","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"1658","urn:cts:latinLit:phi0972.phi001:133.3.11","exonerare mens culpa ignoscere parvus","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1659","urn:cts:latinLit:phi0972.phi001:133.3.12","et quando ego fortuna arridere hora","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1660","urn:cts:latinLit:phi0972.phi001:133.3.13","non sinere honorus tuus pati decus ire ad arare","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767"
"1661","urn:cts:latinLit:phi0972.phi001:133.3.14","sanctus tuus hircus pecus pater ire ad arare","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038"
"1662","urn:cts:latinLit:phi0972.phi001:133.3.15","corniger et querulus fetus suus hostia lactere","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385"
"1663","urn:cts:latinLit:phi0972.phi001:133.3.16","spumare pati hornus liquare et ter ovare","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.237209302325581","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767"
"1664","urn:cts:latinLit:phi0972.phi001:133.3.17","circare delubrum gradi ferre ebrius pubes","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1665","urn:cts:latinLit:phi0972.phi001:133.4","dum hic agere curare sollers deponere meus cavere intrare delubrum anus lacerare crinis niger vestis deformis extra vestibulum ego inicere manus ducere","0.0016260162601626","0.0016260162601626","0.489430894308943","0.0016260162601626","0.489430894308943","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
"1666","urn:cts:latinLit:phi0972.phi001:134.1","quis strigare comedere nervus tuus aut quis purgamentum nox calcare in trivium aut cadaver","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1667","urn:cts:latinLit:phi0972.phi001:134.2","nere a puer quidem tu vindicare sed mollis debilis lassus tanquam caballus in clivus et opera et sudor perdere nec continere ipse peccare ego deus iratus excitare","0.178761061946903","0.532743362831858","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1668","urn:cts:latinLit:phi0972.phi001:134.3","ac ego iterum in cella sacerdos nihil recusare perducere impellere super legere et harundo ab ostium rapere iterum nihil respondere mulcare","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.452631578947368","0.00150375939849624","0.52781954887218","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624"
"1669","urn:cts:latinLit:phi0972.phi001:134.4","ac niti prae ictus harundo quassare impetus verberare minuere forsitan etiam brachium meus caput frangere","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.363855421686747"
"1670","urn:cts:latinLit:phi0972.phi001:134.5","ingemescere ego uti propter mascarpio lacrima ubertim manare obscurare dexter caput super pulvinus inclinare","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1671","urn:cts:latinLit:phi0972.phi001:134.6","nec parvus ille flere confundere alter pars lectulus sedere aetas longus mora tremulus vox coepere accusare donec intervenire sacerdos","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.281118881118881","0.0013986013986014","0.141258741258741","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.560839160839161","0.0013986013986014","0.0013986013986014"
"1672","urn:cts:latinLit:phi0972.phi001:134.7","quis tu inquit in cella meus tanquam ante recens bustare venire uti dies feriae quis etiam lugere ridere","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1673","urn:cts:latinLit:phi0972.phi001:134.8","o inquit oenothea hic adulescens quis videre malus astrum nasci esse nam nere puer nere puella bonus suus vendere posse","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1674","urn:cts:latinLit:phi0972.phi001:134.9","nunquam tu homo tam infelix videre lorus in aqua non inguen habere ad supra qualis putare esse quis de circare torus sinere voluptas surgere","0.0902654867256637","0.267256637168142","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.444247787610619","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478"
"1675","urn:cts:latinLit:phi0972.phi001:134.10","hic audire oenothea inter uter considere movere diu caput iste inquit morbus solus esse quis emendare scire","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"1676","urn:cts:latinLit:phi0972.phi001:134.11","et nere ego putare perplexus agere rogare ut adulescentulus ego nox dormire","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1677","urn:cts:latinLit:phi0972.phi001:134.11.1","niti ille tam rigidus reddere quis cornu","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1678","urn:cts:latinLit:phi0972.phi001:134.12.2","quisquis in orbis videre parere ego floridus tellus","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606"
"1679","urn:cts:latinLit:phi0972.phi001:134.12.3","cum velle siccare arescere languidus sucus","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606"
"1680","urn:cts:latinLit:phi0972.phi001:134.12.4","cum velle fundere ops scopulus at horridus saxum","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698"
"1681","urn:cts:latinLit:phi0972.phi001:134.12.5","niliacas iaculari aqua millus pontus iners","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1682","urn:cts:latinLit:phi0972.phi001:134.12.6","submittit fluctus zephyr que tacere ponere","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1683","urn:cts:latinLit:phi0972.phi001:134.12.7","ante meus suus flabrum pes ego flumen parere","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767"
"1684","urn:cts:latinLit:phi0972.phi001:134.12.8","hyrcanaeque tigris et iubere stare draco","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"1685","urn:cts:latinLit:phi0972.phi001:134.12.9","quis levis loqui luna descendere imago","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038"
"1686","urn:cts:latinLit:phi0972.phi001:134.12.10","carmen deducere meus trepidus furere","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909"
"1687","urn:cts:latinLit:phi0972.phi001:134.12.11","flectere phoebus equus revolvere cogere orbis","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038"
"1688","urn:cts:latinLit:phi0972.phi001:134.12.12","tantus dicere valere taurus flamma quiescere","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.381132075471698","0.00377358490566038"
"1689","urn:cts:latinLit:phi0972.phi001:134.12.13","virgineus exstinguere sacer phoebeia circus","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1690","urn:cts:latinLit:phi0972.phi001:134.12.14","carmen magice socius mutare vlixis","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1691","urn:cts:latinLit:phi0972.phi001:134.12.15","proteus esse solere quisquis libare hic ego callens","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1692","urn:cts:latinLit:phi0972.phi001:134.12.16","ars idaeos frutex in gurges sistere","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1693","urn:cts:latinLit:phi0972.phi001:134.12.17","et rursus fluvius in supra vertex ponere","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.612121212121212","0.00606060606060606"
"1694","urn:cts:latinLit:phi0972.phi001:135.1","inhorrescere ego tam fabulosus pollicitatio conterrere anus inspicere diligens coepere","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"1695","urn:cts:latinLit:phi0972.phi001:135.2","ergo exclamare oenothea imperium parere detergere curiosus manus inclinare se in lectulus ac ego semel iterum basiare","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.621238938053097","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"1696","urn:cts:latinLit:phi0972.phi001:135.3","oenothea metiri vetus ponere in medius altare quis vivere implere carbo et camella etiam vetustare rumpere picus temperare reficere","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553","0.00194174757281553","0.293203883495146","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1697","urn:cts:latinLit:phi0972.phi001:135.4","tum clavus quis detrahere sequi cum camella ligneus esse fumosus paries reddere mox incingere quadrare pallium cucuma ingens focus apponere simul pannus de carnarium deferre furca in quis faba esse ad uti reponere et sinciput vetustus particula millus plaga dolare","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.412345679012346","0.37119341563786","0.000823045267489712","0.000823045267489712","0.206584362139918","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712","0.000823045267489712"
"1698","urn:cts:latinLit:phi0972.phi001:135.5","ut solvere ergo licium pannus pars legumen super metiri effundere iubere ego diligens purgare servire ego imperium grana sordidus putamen vestire curiosus manus segregare","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.196116504854369","0.390291262135922","0.196116504854369","0.00194174757281553","0.00194174757281553","0.0990291262135923","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"1699","urn:cts:latinLit:phi0972.phi001:135.6","at ille inertia meus accusare improbus tollere dens folliculus par spoliare at in terra veluti musca imago despuere","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.217204301075269","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.754838709677419","0.0021505376344086"
"1700","urn:cts:latinLit:phi0972.phi001:135.7","mirare equidem paupertas ingenium singuli res quidam ars","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849","0.00273972602739726","0.00273972602739726"
"1701","urn:cts:latinLit:phi0972.phi001:135.8.1","non indum fulgere ebur quis inhaerere aurare","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1702","urn:cts:latinLit:phi0972.phi001:135.8.2","nec iam calcare radiare marmor terra","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606"
"1703","urn:cts:latinLit:phi0972.phi001:135.8.3","munus deludere suus sed crates salignus","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"1704","urn:cts:latinLit:phi0972.phi001:135.8.4","imponere cerare vacuus nere et novus terra","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606"
"1705","urn:cts:latinLit:phi0972.phi001:135.8.5","poculum quis facilis vilis rotare fingere agere","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581"
"1706","urn:cts:latinLit:phi0972.phi001:135.8.6","hinc mollis stilla lacus et de caudex lentus","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606"
"1707","urn:cts:latinLit:phi0972.phi001:135.8.7","vimineus lanx maculare testum lyaeo","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1708","urn:cts:latinLit:phi0972.phi001:135.8.8","at parere circare palea satiare inanis","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.469767441860465","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1709","urn:cts:latinLit:phi0972.phi001:135.8.9","fortuito lutare clavus numerare agrestis","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1710","urn:cts:latinLit:phi0972.phi001:135.8.10","et viridis iuncus gracilis pendere harundo","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1711","urn:cts:latinLit:phi0972.phi001:135.8.11","praeterea quis fumosus suspendere tigillum","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"1712","urn:cts:latinLit:phi0972.phi001:135.8.12","conservare ops humilis casa mitis sorbum","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.237209302325581","0.00465116279069767"
"1713","urn:cts:latinLit:phi0972.phi001:135.8.13","inter odorare pendere texere corona","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1714","urn:cts:latinLit:phi0972.phi001:135.8.14","et thymbra vetus et pati uva racemus","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"1715","urn:cts:latinLit:phi0972.phi001:135.8.15","qualis in actaea quondam esse hospitus terra","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304"
"1716","urn:cts:latinLit:phi0972.phi001:135.8.16","dignus sacer hecales quis musa loqui annus","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"1717","urn:cts:latinLit:phi0972.phi001:135.8.17","battiadae vates mirandus tradere aevos","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"1718","urn:cts:latinLit:phi0972.phi001:136.1","dum ille carnis etiam paululum delibare et dum coaequalis natale suus sinciput in carnarium furca reponere frangere esse putris sella quis stare altitudo adicere anus pondus suus deicere super foculum mittere","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.733333333333333","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.245528455284553","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626"
