"","mihi_te_si_quod_me_qui_quam","si_quid_unquam_quem_manu_mortuum_sibi","quid_quod_quam_mihi_si_illa_magis","coepit_eius_fortunata_atque_haec_sunt_subinde","qui_illum_hoc_omnia_summam_mei_cito","erat_quae_altera_qui_quo_terram_habebat","ne_trimalchionis_minus_puerum_me_nos_iussit","quod_quid_quem_qui_me_respiciens_sunt","tibi_ita_bene_me_nos_qui_tuum","hoc_si_illi_plane_nostrum_qua_c","haec_factus_aliquot_quemadmodum_omnia_circa_heu","si_quod_hoc_fuit_illius_die_male","quam_me_postquam_coepi_esset_plus_quomodo","me_mihi_ne_meam_ideo_meo_sine","omnia_quae_mea_fecit_vestimenta_iussit_ab","sunt_ne_servi_unum_omnes_cocus_ova","hoc_omnes_pedes_post_nos_aquam_accepit","quam_nos_quid_quo_quare_ait_illi","nos_qui_ceterum_erat_pedes_subito_amat","nobis_suam_deinde_quae_pro_dedit_habebat"
"meo",6.74308833445718e-05,0.00411954765751212,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,0.0147605083088954,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.0352872215709261,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"sua",6.74308833445718e-05,8.07754442649435e-05,0.0172828890799656,8.94454382826476e-05,0.0227561196736174,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.00615942028985507,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"trimalchionis",6.74308833445718e-05,8.07754442649435e-05,0.00868443680137575,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,0.0391984359726295,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"ab",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.00549568965517241,0.000111358574610245,0.000117233294255569,0.0295990566037736,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.0190416141235813,0.000131926121372032
"agamemnon",0.0135536075522589,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,0.00462375339981868,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.0250311332503113,0.000126103404791929,0.000131926121372032
"cocus",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,0.0135062611806798,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.0303140096618357,0.00612244897959184,0.00012453300124533,0.000126103404791929,0.000131926121372032
"cuius",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,0.0181407942238267,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.0316519546027743,0.000131926121372032
"ecce",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.0216594827586207,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.0316519546027743,0.000131926121372032
"erant",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,0.00915684496826836,0.0226534296028881,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.0125778331257783,0.000126103404791929,0.000131926121372032
"factus",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.0366388308977035,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.0119103773584906,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"habinnas",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,0.0179785330948122,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.0153611393692777,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.0133245382585752
"hodie",0.0202966958867161,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.00513595166163142,0.010171198388721,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"illam",6.74308833445718e-05,0.0162358642972536,0.00438521066208083,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.0105427974947808,0.000107758620689655,0.0112472160356347,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"interim",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,0.0135062611806798,9.06618313689937e-05,0.0226534296028881,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.00532359081419624,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"longe",0.00343897505057316,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.00513595166163142,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.0178066037735849,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.0265171503957784
"nunquam",0.00343897505057316,8.07754442649435e-05,0.0172828890799656,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.0121980676328502,0.012124849939976,0.00012453300124533,0.000126103404791929,0.000131926121372032
"oportet",0.00681051921780175,0.00815831987075929,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.00513595166163142,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.0181272509003601,0.00635118306351183,0.000126103404791929,0.000131926121372032
"panem",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.0152064451158107,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.0223830734966592,0.0118405627198124,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"post",0.00343897505057316,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.00513595166163142,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.0421368547418968,0.00012453300124533,0.000126103404791929,0.000131926121372032
"postquam",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.0446547884187082,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.00612244897959184,0.00012453300124533,0.000126103404791929,0.000131926121372032
"qua",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.0306205493387589,0.000104384133611691,0.000107758620689655,0.016815144766147,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"quare",0.00681051921780175,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.00601415094339623,0.000120772946859903,0.000120048019207683,0.0374844333748443,0.000126103404791929,0.000131926121372032
"quicquid",0.0169251517194875,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.0162715517241379,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00635118306351183,0.000126103404791929,0.000131926121372032
"sine",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.0294255568581477,0.0178066037735849,0.000120772946859903,0.000120048019207683,0.00635118306351183,0.000126103404791929,0.000131926121372032
"sumus",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.0157620041753653,0.0108836206896552,0.000111358574610245,0.000117233294255569,0.00601415094339623,0.000120772946859903,0.0181272509003601,0.00012453300124533,0.000126103404791929,0.000131926121372032
"totum",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,0.0272892112420671,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.00513595166163142,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.0133245382585752
"ubi",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,0.024535679374389,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.0209812108559499,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"unquam",6.74308833445718e-05,0.0364297253634895,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"vides",0.0270397842211733,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00635118306351183,0.000126103404791929,0.000131926121372032
"afferri",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,0.0147605083088954,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.0178066037735849,0.00615942028985507,0.000120048019207683,0.00635118306351183,0.000126103404791929,0.000131926121372032
"ait",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.0182367149758454,0.000120048019207683,0.0312577833125778,0.000126103404791929,0.000131926121372032
"aliquid",6.74308833445718e-05,8.07754442649435e-05,0.00438521066208083,0.00903398926654741,9.06618313689937e-05,9.02527075812274e-05,0.00987292277614858,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.00549568965517241,0.0112472160356347,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"ante",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,0.00462375339981868,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.0105427974947808,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.0127364438839849,0.0199208443271768
"aquam",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,0.013689936536718,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.0301320528211284,0.00012453300124533,0.000126103404791929,0.000131926121372032
"die",6.74308833445718e-05,8.07754442649435e-05,0.00438521066208083,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.037823275862069,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"dixit",6.74308833445718e-05,8.07754442649435e-05,0.0129836629406707,0.0179785330948122,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.00567928730512249,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"domum",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.0051881993896236,0.0105427974947808,0.000107758620689655,0.0223830734966592,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.0064312736443884,0.000131926121372032
"eum",6.74308833445718e-05,0.00815831987075929,8.59845227858985e-05,8.94454382826476e-05,0.00462375339981868,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.0331134564643799
"factum",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.0216594827586207,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.0241296518607443,0.00012453300124533,0.000126103404791929,0.000131926121372032
"fit",0.0101820633850303,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,0.00911552346570397,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.0162715517241379,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
"hac",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.000101729399796541,0.000104384133611691,0.000107758620689655,0.000111358574610245,0.000117233294255569,0.000117924528301887,0.0242753623188406,0.000120048019207683,0.00012453300124533,0.0253467843631778,0.000131926121372032
"hanc",6.74308833445718e-05,8.07754442649435e-05,8.59845227858985e-05,8.94454382826476e-05,9.06618313689937e-05,9.02527075812274e-05,9.77517106549365e-05,0.000100704934541793,0.000100704934541793,0.0153611393692777,0.0209812108559499,0.000107758620689655,0.00567928730512249,0.000117233294255569,0.000117924528301887,0.000120772946859903,0.000120048019207683,0.00012453300124533,0.000126103404791929,0.000131926121372032
