"","alius_medio_praecipue_navis_vinum_fortuna_subito","frater_invenit_domum_iniuriam_populus_partes_ingenti","quemadmodum_volo_ideo_illam_valde_his_aliquid","verum_sive_tuam_fratrem_utique_vultu_osculum","satis_facta_plus_mecum_caelo_miles_vultus","sit_loco_fit_potest_melius_centum_curabo","deos_agere_dicebat_quartilla_vis_gratias_his","factum_posset_dominum_iuvenes_verba_vultum_subinde","rem_habebat_erant_extra_ianuam_aliquot_vidi","solus_forte_opes_rerum_ora_sui_ipsi","fortunata_agamemnon_oculis_tota_scintilla_habinnas_donec","propter_mentem_quorum_caelum_vides_hominem_afferri","sanguine_mare_nondum_potius_risum_caesar_opus","tellus_pectore_vera_more_toto_facies_ira","semel_eumolpi_faciem_tum_tua_certe_lacrimas"
"verum",2.9238911142949e-05,0.00461759579217761,3.09109455658249e-05,0.013940836450187,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"vobis",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.0105057415098949,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.0115764778277759,4.20150413848158e-05,4.48410385184521e-05
"aliquis",0.00587702113973276,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.0047707813339231,3.34997152524204e-05,0.00352518236710761,3.496381245411e-05,3.5272124440055e-05,0.00365928770696714,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"id",0.0044150755825853,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00319105241540552,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00708969701245106,3.62305713561103e-05,3.81664821953361e-05,0.00382561266618689,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"lacrimas",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00767146292126255,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,0.0157392045199767
"mentem",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.0208704215749403,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"meos",2.9238911142949e-05,3.05801045839577e-05,0.00930419461531328,3.09109455658249e-05,0.00161132349688793,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.00773047190492673,4.20150413848158e-05,4.48410385184521e-05
"navis",0.0117248033683226,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00571948032271505,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"oportet",0.0014911844682904,3.05801045839577e-05,3.09109455658249e-05,0.00930419461531328,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00708969701245106,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"pectore",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00576313881149574,3.78773531305632e-05,3.84600592284912e-05,0.0168480315953111,4.48410385184521e-05
"posset",2.9238911142949e-05,3.05801045839577e-05,0.00157645822385707,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.0140204887940981,3.5272124440055e-05,0.00184775913916162,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0021427671106256,4.48410385184521e-05
"praeterea",2.9238911142949e-05,0.00155958533378184,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00505845700311547,3.49027957139367e-05,0.0122722981713926,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"putares",0.00733896669688021,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00353134505786511,0.00532609079044831,3.62305713561103e-05,3.81664821953361e-05,0.00193174500965873,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"putes",2.9238911142949e-05,3.05801045839577e-05,0.00466755278043955,3.09109455658249e-05,3.15945783703516e-05,0.00505845700311547,0.00876060172419811,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"quorum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.0208704215749403,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"semel",0.0014911844682904,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,0.0224653602977445
"sestertium",0.0014911844682904,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.0100834142909785,3.49027957139367e-05,0.00702772630327611,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"tres",0.0102628578111751,3.05801045839577e-05,0.00157645822385707,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00179887834644281,3.62305713561103e-05,3.81664821953361e-05,0.00382561266618689,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"trimalchionis",0.0044150755825853,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00178315443515961,0.00532609079044831,0.00365928770696714,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00424351917986639,4.48410385184521e-05
"unde",2.9238911142949e-05,0.00920461147977126,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00877591692598161,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"vera",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00178315443515961,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00382561266618689,3.84600592284912e-05,0.0168480315953111,4.48410385184521e-05
"vultus",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00950996808947585,3.34997152524204e-05,3.49027957139367e-05,0.00353134505786511,0.00532609079044831,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"agamemnon",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.0191214075798634,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"ait",0.00587702113973276,3.05801045839577e-05,0.00466755278043955,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.00576313881149574,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"amat",2.9238911142949e-05,3.05801045839577e-05,0.0108497418936045,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.00580746894350217,4.20150413848158e-05,4.48410385184521e-05
"animum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00775864733702204,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00353134505786511,3.5272124440055e-05,3.62305713561103e-05,0.00385481470172894,3.78773531305632e-05,0.00196146302065305,4.20150413848158e-05,4.48410385184521e-05
"caelum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.017082686261884,0.00196146302065305,4.20150413848158e-05,4.48410385184521e-05
"cito",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00775864733702204,3.15945783703516e-05,0.00170848547787344,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.00773047190492673,4.20150413848158e-05,4.48410385184521e-05
"dominum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00338347124049446,3.49027957139367e-05,0.0140204887940981,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"eiusmodi",2.9238911142949e-05,0.00920461147977126,0.00312200550214831,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00382561266618689,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"essem",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00793023917095826,3.34997152524204e-05,0.00527032215280444,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.00382561266618689,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"eumolpi",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,0.0224653602977445
"facta",2.9238911142949e-05,0.00308859056297973,3.09109455658249e-05,3.09109455658249e-05,0.012669425926511,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"factus",0.0044150755825853,3.05801045839577e-05,0.0108497418936045,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"feci",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00775864733702204,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00527953568057061,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00424351917986639,4.48410385184521e-05
"fide",2.9238911142949e-05,0.00155958533378184,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.00728234484257817,0.00957978703102935,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"fit",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.0167833573414626,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"fluctus",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00635051025244068,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,0.0114010832922995,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"forsitan",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00466755278043955,3.15945783703516e-05,3.34997152524204e-05,0.00178004258141077,0.00178315443515961,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0105457753875888,4.48410385184521e-05
"forte",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00179887834644281,0.0127169305459947,3.81664821953361e-05,0.00193174500965873,3.84600592284912e-05,4.20150413848158e-05,0.00228689296444106
"gratiam",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.0114881111407962,3.78773531305632e-05,0.00388446598207761,4.20150413848158e-05,0.00452894489036366
"ilium",2.9238911142949e-05,3.05801045839577e-05,0.0108497418936045,0.00312200550214831,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00179887834644281,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"intravit",2.9238911142949e-05,3.05801045839577e-05,0.00775864733702204,0.00312200550214831,0.00319105241540552,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00179887834644281,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"iuvenes",2.9238911142949e-05,3.05801045839577e-05,0.00312200550214831,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.0140204887940981,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"magnum",0.00733896669688021,3.05801045839577e-05,3.09109455658249e-05,0.00312200550214831,3.15945783703516e-05,0.00505845700311547,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"malo",2.9238911142949e-05,3.05801045839577e-05,0.00930419461531328,3.09109455658249e-05,3.15945783703516e-05,0.00170848547787344,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,0.00677099681628627
"mortem",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00527032215280444,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.0134994807892004,4.20150413848158e-05,4.48410385184521e-05
"nomen",0.0044150755825853,3.05801045839577e-05,3.09109455658249e-05,0.00930419461531328,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,0.00179887834644281,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"oblitus",2.9238911142949e-05,0.00614660102137549,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.0105057415098949,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"pariter",0.00880091225402766,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00673344276573649,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"potius",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,0.00338347124049446,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,0.015422483750625,4.20150413848158e-05,4.48410385184521e-05
"potui",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,0.00635051025244068,3.34997152524204e-05,0.0105057415098949,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"quemadmodum",2.9238911142949e-05,3.05801045839577e-05,0.0154863837284783,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"ratione",0.0014911844682904,0.00767560625057338,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.00728234484257817,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"secundum",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00157645822385707,3.15945783703516e-05,0.00505845700311547,3.49027957139367e-05,3.496381245411e-05,0.00708969701245106,3.62305713561103e-05,0.00385481470172894,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"servi",2.9238911142949e-05,0.00461759579217761,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00527953568057061,3.5272124440055e-05,3.62305713561103e-05,0.00194649059196214,0.00382561266618689,3.84600592284912e-05,4.20150413848158e-05,0.00228689296444106
"solet",2.9238911142949e-05,0.00767560625057338,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00877591692598161,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"solus",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,0.00157645822385707,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,0.0163399876816057,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"suos",0.0044150755825853,0.00155958533378184,0.00312200550214831,3.09109455658249e-05,3.15945783703516e-05,0.00170848547787344,3.49027957139367e-05,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.00634427124910718,4.48410385184521e-05
"tota",2.9238911142949e-05,0.00155958533378184,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,0.00178004258141077,3.496381245411e-05,3.5272124440055e-05,3.62305713561103e-05,0.0153047593603298,3.78773531305632e-05,3.84600592284912e-05,4.20150413848158e-05,4.48410385184521e-05
"toto",2.9238911142949e-05,3.05801045839577e-05,3.09109455658249e-05,3.09109455658249e-05,3.15945783703516e-05,3.34997152524204e-05,3.49027957139367e-05,0.00527953568057061,3.5272124440055e-05,3.62305713561103e-05,3.81664821953361e-05,3.78773531305632e-05,3.84600592284912e-05,0.0147472795260703,4.48410385184521e-05
