"","ego_inquam_sum_tu_ille_Trimalchio_Et","sum_tu_aut_ego_inquam_ille_Quid","sum_neque_enim_sed_hic_suus_homo","ego_neo_quidem_meus_hic_ab_sed","inquam_ego_tu_hic_ille_sum_tam","ego_ille_hic_sum_puer_facio_is","neque_ergo_aut_hic_sed_possum_omnis","supo_manus_omnis_ille_totus_sui_atque","sum_ille_alter_de_habeo_sui_ego","suus_totus_manus_oculus_puer_Giton_autem","ego_sum_idem_manus_tamquam_do_is","sum_nos_ex_Trimalchio_jubeo_modus_suus","atque_pectus_malus_corpus_meus_dum_ante","jam_hic_sum_ipse_inter_facio_ab","atque_per_alius_totus_orbis_nox_furo"
"quisquis",9.46880030300161e-06,0.0027146874324032,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00920661858294442,0.00670532262860541,1.64581961816985e-05,0.00757855822550832,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"servus",0.00711106902755421,1.08154877784988e-05,0.00523748693531529,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00150163544454356,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00838736665969462,0.00216691697060717,2.24164985429276e-05,2.2517451024544e-05
"dum",0.00190322886090332,1.08154877784988e-05,1.16130530716525e-05,0.00318083893042707,0.00139676393306597,0.00567105077075378,1.48676776687481e-05,0.00248518762343647,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.0139669598798541,2.24164985429276e-05,2.2517451024544e-05
"quoque",9.46880030300161e-06,0.00217391304347826,0.00581813958889792,0.00634900519579268,1.38293458719403e-05,0.0035497100834394,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00645784166487878,2.24164985429276e-05,2.2517451024544e-05
"alter",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00127993917120771,1.38293458719403e-05,0.00142836939612502,1.48676776687481e-05,1.64581961816985e-05,0.025222651655184,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"nam",0.0023766688760534,0.00325546182132814,1.16130530716525e-05,0.000646305918134584,0.00416263310745402,0.00425682364587753,0.000758251561106155,0.00166227781435155,0.00505797344984036,1.6946280291476e-05,0.000904095018613721,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"sic",9.46880030300161e-06,0.0113670776552022,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.0035497100834394,1.48676776687481e-05,0.00659973666886109,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"lego",0.0023766688760534,1.08154877784988e-05,1.16130530716525e-05,0.00634900519579268,1.38293458719403e-05,1.41422712487626e-05,0.00447517097829319,0.00989137590520079,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"rideo",0.000482908815453082,1.08154877784988e-05,1.16130530716525e-05,0.00824990495501204,1.38293458719403e-05,0.00779239145806817,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00710866867576671,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"vultus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00571537194271955,0.0124602406306182,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00510083036773428,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Eumolpus",9.46880030300161e-06,1.08154877784988e-05,0.00233422366740216,1.26726650614624e-05,0.00416263310745402,1.41422712487626e-05,0.00893547427891763,1.64581961816985e-05,1.6803898504453e-05,0.00849008642602949,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"modus",9.46880030300161e-06,0.0027146874324032,0.00291487632098479,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.0033080974325214,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.0188454298263961,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"nox",9.46880030300161e-06,1.08154877784988e-05,0.00407618162815004,0.00127993917120771,1.38293458719403e-05,0.0035497100834394,0.00298840321141838,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00226406635283569,0.013532988065751
"pono",0.00142978884575324,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.0123601053324556,0.00505797344984036,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00753057283844669,0.00114324142568931,2.2517451024544e-05
"terra",9.46880030300161e-06,1.08154877784988e-05,0.00465683428173267,1.26726650614624e-05,1.38293458719403e-05,0.00072125583368689,0.0052185548617306,1.64581961816985e-05,0.00337758359939506,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00562654113427483,0.00790362530961495
"aliquis",9.46880030300161e-06,0.00704088254380273,0.00175357101381953,0.0069826384488658,0.000705296639468953,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00255888832401288,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"ante",0.000956348830603163,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.003471165813857,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.0115247856097051,0.0139669598798541,2.24164985429276e-05,2.2517451024544e-05
"At",0.00332354890635357,1.08154877784988e-05,1.16130530716525e-05,0.00191357242428083,0.00692850228184207,1.41422712487626e-05,1.48676776687481e-05,0.00413100724160632,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00645784166487878,2.24164985429276e-05,2.2517451024544e-05
"aurum",9.46880030300161e-06,1.08154877784988e-05,0.00349552897456741,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.0123601053324556,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00211252875967371,2.14546234713581e-05,0.00898901591571397,2.2517451024544e-05
"Cum",9.46880030300161e-06,1.08154877784988e-05,0.00291487632098479,1.26726650614624e-05,0.00692850228184207,0.0035497100834394,0.00819209039548023,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"esse",0.00616418899725405,1.08154877784988e-05,0.0104633608175589,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Giton",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.003471165813857,0.0035497100834394,1.48676776687481e-05,0.00166227781435155,1.6803898504453e-05,0.0161159125571937,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Haec",9.46880030300161e-06,1.08154877784988e-05,0.00349552897456741,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.0107142857142857,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.0128942287062862,2.24164985429276e-05,2.2517451024544e-05
"morior",0.00379698892150365,0.00163313865455332,0.00465683428173267,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,0.00224501932798097,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00216691697060717,0.00786819098856759,2.2517451024544e-05
"mulier",9.46880030300161e-06,0.00325546182132814,1.16130530716525e-05,0.00381447218350019,1.38293458719403e-05,0.00496393720831566,0.0052185548617306,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00562654113427483,2.2517451024544e-05
"Iam",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00337758359939506,0.00255888832401288,1.77273533061514e-05,0.00629575402635432,0.00216691697060717,0.00898901591571397,0.00790362530961495
"ingens",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00318083893042707,0.003471165813857,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00679545839688188,1.77273533061514e-05,0.0115247856097051,2.14546234713581e-05,0.00114324142568931,2.2517451024544e-05
"intro",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00496393720831566,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.0101847144551771,0.00710866867576671,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00340013510470615
"ubi",9.46880030300161e-06,0.00325546182132814,1.16130530716525e-05,1.26726650614624e-05,0.000705296639468953,0.00779239145806817,1.48676776687481e-05,0.00413100724160632,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00753057283844669,2.24164985429276e-05,2.2517451024544e-05
"animus",9.46880030300161e-06,0.00433701059917802,1.16130530716525e-05,1.26726650614624e-05,0.00623703498824506,0.0035497100834394,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00753057283844669,2.24164985429276e-05,2.2517451024544e-05
"fides",9.46880030300161e-06,1.08154877784988e-05,0.00581813958889792,1.26726650614624e-05,0.0103858387498271,1.41422712487626e-05,0.00298840321141838,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"ito",9.46880030300161e-06,0.000551589876703439,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00425682364587753,0.00819209039548023,0.00495391705069124,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00562654113427483,2.2517451024544e-05
"causa",9.46880030300161e-06,0.00595933376595284,1.16130530716525e-05,0.00824990495501204,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"dominus",0.00285010889120348,0.00487778498810296,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00496393720831566,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,0.00510083036773428,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"duo",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.0109393379263989,1.6946280291476e-05,0.00356319801453643,2.09161263334031e-05,0.0118214975327183,2.24164985429276e-05,2.2517451024544e-05
"vox",9.46880030300161e-06,1.08154877784988e-05,0.000592265706654279,1.26726650614624e-05,1.38293458719403e-05,0.00708527789563004,0.00224501932798097,0.00659973666886109,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00677775275838775
"adhuc",0.00142978884575324,1.08154877784988e-05,0.00407618162815004,0.00571537194271955,1.38293458719403e-05,0.00567105077075378,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"fero",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00169719374894976,1.6946280291476e-05,1.77273533061514e-05,0.0146622045597155,0.00431237931774297,2.24164985429276e-05,0.00790362530961495
"pectus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00139676393306597,1.41422712487626e-05,0.00150163544454356,1.64581961816985e-05,1.6803898504453e-05,0.00340620233858668,1.77273533061514e-05,2.09161263334031e-05,0.0204033469212615,2.24164985429276e-05,2.2517451024544e-05
"Ascyltos",0.00142978884575324,1.08154877784988e-05,1.16130530716525e-05,0.00634900519579268,0.00485410040105103,1.41422712487626e-05,1.48676776687481e-05,0.00166227781435155,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00420414139301401,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"familia",0.00427042893665373,1.08154877784988e-05,1.16130530716525e-05,0.00634900519579268,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.000839368005266623,1.6803898504453e-05,0.00510083036773428,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"habet",9.46880030300161e-06,1.08154877784988e-05,0.00465683428173267,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00925894807595362,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,0.00109418579703926,0.00674736606142121,2.2517451024544e-05
"liber",0.000956348830603163,1.08154877784988e-05,0.00872140285681106,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.000856998823727105,1.6946280291476e-05,1.77273533061514e-05,0.00211252875967371,2.14546234713581e-05,2.24164985429276e-05,0.00677775275838775
"metior",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00577682685977617,1.6803898504453e-05,0.00594814438230808,1.77273533061514e-05,0.0125705919263752,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"deus",9.46880030300161e-06,0.0054185593770279,0.00523748693531529,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.000904095018613721,0.00106672244300356,2.14546234713581e-05,2.24164985429276e-05,0.00452600765593335
"frater",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00318083893042707,0.00900290416263311,0.00213548295856315,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"locus",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,0.00381447218350019,0.000705296639468953,1.41422712487626e-05,0.00670532262860541,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,0.00356319801453643,2.09161263334031e-05,2.14546234713581e-05,0.00562654113427483,2.2517451024544e-05
"mille",9.46880030300161e-06,0.000551589876703439,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00284259652100127,1.48676776687481e-05,1.64581961816985e-05,0.00253738867417241,1.6946280291476e-05,0.00622230101045914,2.09161263334031e-05,2.14546234713581e-05,0.0112306657700067,2.2517451024544e-05
"nunc",9.46880030300161e-06,0.00650010815487778,1.16130530716525e-05,1.26726650614624e-05,0.00692850228184207,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00340013510470615
"tantus",9.46880030300161e-06,1.08154877784988e-05,0.00465683428173267,0.00824990495501204,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00420414139301401,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"caelus",9.46880030300161e-06,1.08154877784988e-05,0.00581813958889792,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00906846609611586,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00340013510470615
"mens",9.46880030300161e-06,0.00758165693272767,0.00233422366740216,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00106672244300356,0.00538511049131088,2.24164985429276e-05,2.2517451024544e-05
"soleo",0.00521730896695389,0.00433701059917802,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,0.00253738867417241,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,0.00227426255347895
"triclinium",0.00332354890635357,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,1.41422712487626e-05,1.48676776687481e-05,0.00989137590520079,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,0.00524994770968417,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"verbum",0.00142978884575324,0.00109236426562838,1.16130530716525e-05,0.0069826384488658,1.38293458719403e-05,1.41422712487626e-05,0.00224501932798097,1.64581961816985e-05,0.000856998823727105,0.00340620233858668,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"vinum",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,1.38293458719403e-05,0.00213548295856315,1.48676776687481e-05,0.00413100724160632,0.000856998823727105,0.00594814438230808,0.00179046268392129,2.09161263334031e-05,2.14546234713581e-05,0.00674736606142121,2.2517451024544e-05
"ago",0.00427042893665373,0.00163313865455332,1.16130530716525e-05,1.26726650614624e-05,0.00761996957543908,1.41422712487626e-05,1.48676776687481e-05,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"Ceterum",9.46880030300161e-06,0.0027146874324032,1.16130530716525e-05,0.00444810543657331,1.38293458719403e-05,0.0035497100834394,1.48676776687481e-05,1.64581961816985e-05,0.00253738867417241,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00338489127998207,2.2517451024544e-05
"deinde",9.46880030300161e-06,1.08154877784988e-05,1.16130530716525e-05,1.26726650614624e-05,0.00692850228184207,1.41422712487626e-05,1.48676776687481e-05,0.00659973666886109,1.6803898504453e-05,0.00340620233858668,1.77273533061514e-05,0.00106672244300356,2.14546234713581e-05,2.24164985429276e-05,2.2517451024544e-05
"longus",9.46880030300161e-06,1.08154877784988e-05,0.00407618162815004,1.26726650614624e-05,1.38293458719403e-05,0.00637816433319191,0.00224501932798097,1.64581961816985e-05,1.6803898504453e-05,1.6946280291476e-05,1.77273533061514e-05,2.09161263334031e-05,2.14546234713581e-05,0.00338489127998207,0.00114839000225175
